"","orderID","couponUsed","couponcol","predicted"
"167",5541,0,2,FALSE
"168",5541,0,3,FALSE
"169",5542,0,1,FALSE
"170",5542,0,2,FALSE
"171",5542,1,3,FALSE
"172",5543,1,1,FALSE
"173",5543,1,2,FALSE
"174",5543,0,3,FALSE
"175",5544,0,1,FALSE
"176",5544,0,2,TRUE
"177",5544,0,3,FALSE
"178",5545,0,1,TRUE
"179",5545,0,2,FALSE
"180",5545,0,3,FALSE
"181",5546,1,1,FALSE
"182",5546,0,2,FALSE
"183",5546,0,3,FALSE
"184",5547,0,1,TRUE
"185",5547,1,2,FALSE
"186",5547,0,3,FALSE
"187",5548,1,1,FALSE
"188",5548,0,2,FALSE
"189",5548,0,3,FALSE
"190",5549,0,1,FALSE
"191",5549,0,2,FALSE
"192",5549,1,3,FALSE
"193",5550,0,1,TRUE
"194",5550,0,2,FALSE
"195",5550,0,3,FALSE
"196",5551,0,1,FALSE
"197",5551,1,2,FALSE
"198",5551,1,3,TRUE
"199",5552,0,1,FALSE
"200",5552,0,2,FALSE
"201",5552,0,3,FALSE
"202",5553,1,1,TRUE
"203",5553,0,2,FALSE
"204",5553,0,3,FALSE
"205",5554,0,1,FALSE
"206",5554,0,2,FALSE
"207",5554,0,3,FALSE
"208",5555,0,1,FALSE
"209",5555,1,2,FALSE
"210",5555,0,3,TRUE
"211",5556,1,1,FALSE
"212",5556,0,2,FALSE
"213",5556,1,3,FALSE
"214",5557,1,1,FALSE
"215",5557,1,2,FALSE
"216",5557,0,3,FALSE
"217",5558,0,1,FALSE
"218",5558,0,2,FALSE
"219",5558,0,3,FALSE
"220",5559,0,1,FALSE
"221",5559,0,2,FALSE
"222",5559,0,3,FALSE
"223",5560,0,1,FALSE
"224",5560,0,2,FALSE
"225",5560,0,3,FALSE
"226",5561,1,1,FALSE
"227",5561,1,2,FALSE
"228",5561,0,3,FALSE
"229",5562,1,1,FALSE
"230",5562,0,2,FALSE
"231",5562,0,3,FALSE
"232",5563,0,1,FALSE
"233",5563,1,2,FALSE
"234",5563,0,3,FALSE
"235",5564,0,1,FALSE
"236",5564,0,2,FALSE
"237",5564,0,3,FALSE
"238",5565,0,1,FALSE
"239",5565,0,2,FALSE
"240",5565,0,3,FALSE
"241",5566,0,1,FALSE
"242",5566,0,2,FALSE
"243",5566,0,3,FALSE
"244",5567,1,1,FALSE
"245",5567,0,2,FALSE
"246",5567,0,3,TRUE
"247",5568,1,1,FALSE
"248",5568,0,2,FALSE
"249",5568,1,3,FALSE
"250",5569,1,1,FALSE
"251",5569,0,2,FALSE
"252",5569,0,3,FALSE
"253",5570,0,1,FALSE
"254",5570,0,2,FALSE
"255",5570,0,3,FALSE
"256",5571,0,1,FALSE
"257",5571,0,2,TRUE
"258",5571,0,3,FALSE
"259",5572,0,1,FALSE
"260",5572,0,2,FALSE
"261",5572,1,3,FALSE
"262",5573,0,1,FALSE
"263",5573,0,2,FALSE
"264",5573,1,3,FALSE
"265",5574,0,1,FALSE
"266",5574,0,2,FALSE
"267",5574,0,3,FALSE
"268",5575,0,1,FALSE
"269",5575,0,2,FALSE
"270",5575,0,3,FALSE
"271",5576,0,1,FALSE
"272",5576,0,2,FALSE
"273",5576,0,3,FALSE
"274",5577,0,1,FALSE
"275",5577,0,2,FALSE
"276",5577,0,3,FALSE
"277",5578,1,1,FALSE
"278",5578,0,2,FALSE
"279",5578,0,3,TRUE
"280",5579,0,1,FALSE
"281",5579,0,2,FALSE
"282",5579,0,3,FALSE
"283",5580,1,1,FALSE
"284",5580,0,2,FALSE
"285",5580,0,3,FALSE
"286",5581,0,1,TRUE
"287",5581,0,2,TRUE
"288",5581,1,3,TRUE
"289",5582,1,1,FALSE
"290",5582,0,2,FALSE
"291",5582,0,3,FALSE
"292",5583,0,1,FALSE
"293",5583,0,2,FALSE
"294",5583,0,3,FALSE
"295",5584,1,1,FALSE
"296",5584,0,2,FALSE
"297",5584,1,3,FALSE
"298",5585,1,1,FALSE
"299",5585,0,2,FALSE
"300",5585,0,3,FALSE
"301",5586,1,1,FALSE
"302",5586,0,2,FALSE
"303",5586,0,3,FALSE
"304",5587,0,1,FALSE
"305",5587,0,2,FALSE
"306",5587,1,3,FALSE
"307",5588,0,1,FALSE
"308",5588,0,2,FALSE
"309",5588,0,3,FALSE
"310",5589,0,1,FALSE
"311",5589,0,2,FALSE
"312",5589,0,3,FALSE
"313",5590,0,1,FALSE
"314",5590,1,2,FALSE
"315",5590,0,3,FALSE
"316",5591,0,1,FALSE
"317",5591,0,2,FALSE
"318",5591,0,3,FALSE
"319",5592,1,1,TRUE
"320",5592,0,2,FALSE
"321",5592,0,3,TRUE
"322",5593,0,1,FALSE
"323",5593,0,2,FALSE
"324",5593,0,3,FALSE
"325",5594,0,1,FALSE
"326",5594,1,2,TRUE
"327",5594,0,3,FALSE
"328",5595,0,1,TRUE
"329",5595,0,2,FALSE
"330",5595,0,3,FALSE
"331",5596,0,1,FALSE
"332",5596,1,2,FALSE
"333",5596,0,3,FALSE
"334",5597,0,1,FALSE
"335",5597,1,2,FALSE
"336",5597,0,3,FALSE
"337",5598,0,1,FALSE
"338",5598,0,2,FALSE
"339",5598,0,3,FALSE
"340",5599,0,1,TRUE
"341",5599,0,2,FALSE
"342",5599,0,3,FALSE
"343",5600,0,1,FALSE
"344",5600,0,2,FALSE
"345",5600,0,3,FALSE
"346",5601,1,1,FALSE
"347",5601,0,2,TRUE
"348",5601,0,3,FALSE
"349",5602,0,1,FALSE
"350",5602,0,2,FALSE
"351",5602,0,3,FALSE
"352",5603,1,1,FALSE
"353",5603,0,2,FALSE
"354",5603,0,3,FALSE
"355",5604,0,1,FALSE
"356",5604,0,2,FALSE
"357",5604,0,3,FALSE
"358",5605,0,1,FALSE
"359",5605,0,2,FALSE
"360",5605,0,3,FALSE
"361",5606,0,1,FALSE
"362",5606,0,2,TRUE
"363",5606,0,3,FALSE
"364",5607,1,1,FALSE
"365",5607,0,2,FALSE
"366",5607,1,3,FALSE
"367",5608,0,1,TRUE
"368",5608,0,2,FALSE
"369",5608,0,3,FALSE
"370",5609,0,1,FALSE
"371",5609,1,2,TRUE
"372",5609,0,3,FALSE
"373",5610,0,1,FALSE
"374",5610,0,2,FALSE
"375",5610,0,3,FALSE
"376",5611,0,1,FALSE
"377",5611,0,2,FALSE
"378",5611,0,3,FALSE
"379",5612,0,1,FALSE
"380",5612,1,2,TRUE
"381",5612,0,3,FALSE
"382",5613,0,1,FALSE
"383",5613,0,2,FALSE
"384",5613,0,3,FALSE
"385",5614,0,1,FALSE
"386",5614,1,2,FALSE
"387",5614,1,3,FALSE
"388",5615,0,1,FALSE
"389",5615,0,2,FALSE
"390",5615,0,3,FALSE
"391",5616,1,1,TRUE
"392",5616,0,2,FALSE
"393",5616,0,3,FALSE
"394",5617,0,1,FALSE
"395",5617,0,2,TRUE
"396",5617,0,3,FALSE
"397",5618,0,1,FALSE
"398",5618,0,2,FALSE
"399",5618,0,3,FALSE
"400",5619,1,1,TRUE
"401",5619,0,2,FALSE
"402",5619,0,3,TRUE
"403",5620,0,1,FALSE
"404",5620,0,2,FALSE
"405",5620,0,3,FALSE
"406",5621,0,1,FALSE
"407",5621,0,2,FALSE
"408",5621,0,3,FALSE
"409",5622,1,1,TRUE
"410",5622,0,2,FALSE
"411",5622,0,3,TRUE
"412",5623,0,1,FALSE
"413",5623,0,2,FALSE
"414",5623,0,3,FALSE
"415",5624,1,1,TRUE
"416",5624,0,2,TRUE
"417",5624,1,3,FALSE
"418",5625,0,1,TRUE
"419",5625,0,2,FALSE
"420",5625,0,3,FALSE
"421",5626,1,1,FALSE
"422",5626,1,2,FALSE
"423",5626,0,3,TRUE
"424",5627,0,1,TRUE
"425",5627,0,2,FALSE
"426",5627,0,3,TRUE
"427",5628,0,1,FALSE
"428",5628,0,2,FALSE
"429",5628,0,3,FALSE
"430",5629,0,1,TRUE
"431",5629,0,2,FALSE
"432",5629,0,3,FALSE
"433",5630,0,1,TRUE
"434",5630,0,2,FALSE
"435",5630,0,3,FALSE
"436",5631,0,1,FALSE
"437",5631,0,2,FALSE
"438",5631,0,3,FALSE
"439",5632,1,1,FALSE
"440",5632,1,2,TRUE
"441",5632,0,3,FALSE
"442",5633,0,1,FALSE
"443",5633,0,2,FALSE
"444",5633,0,3,FALSE
"445",5634,0,1,TRUE
"446",5634,0,2,FALSE
"447",5634,0,3,FALSE
"448",5635,0,1,FALSE
"449",5635,0,2,FALSE
"450",5635,0,3,FALSE
"451",5636,0,1,FALSE
"452",5636,0,2,FALSE
"453",5636,0,3,FALSE
"454",5637,1,1,TRUE
"455",5637,0,2,FALSE
"456",5637,0,3,FALSE
"457",5638,0,1,FALSE
"458",5638,0,2,FALSE
"459",5638,0,3,FALSE
"460",5639,1,1,FALSE
"461",5639,1,2,TRUE
"462",5639,1,3,FALSE
"463",5640,0,1,FALSE
"464",5640,1,2,TRUE
"465",5640,0,3,TRUE
"466",5641,0,1,FALSE
"467",5641,1,2,FALSE
"468",5641,0,3,FALSE
"469",5642,0,1,FALSE
"470",5642,0,2,FALSE
"471",5642,0,3,FALSE
"472",5643,1,1,FALSE
"473",5643,0,2,FALSE
"474",5643,1,3,FALSE
"475",5644,0,1,FALSE
"476",5644,0,2,FALSE
"477",5644,0,3,FALSE
"478",5645,0,1,FALSE
"479",5645,0,2,TRUE
"480",5645,0,3,FALSE
"481",5646,0,1,TRUE
"482",5646,0,2,FALSE
"483",5646,0,3,FALSE
"484",5647,0,1,FALSE
"485",5647,0,2,FALSE
"486",5647,0,3,FALSE
"487",5648,0,1,FALSE
"488",5648,0,2,FALSE
"489",5648,0,3,FALSE
"490",5649,0,1,FALSE
"491",5649,0,2,FALSE
"492",5649,0,3,FALSE
"493",5650,0,1,FALSE
"494",5650,0,2,FALSE
"495",5650,1,3,FALSE
"496",5651,0,1,FALSE
"497",5651,0,2,FALSE
"498",5651,0,3,FALSE
"499",5652,0,1,FALSE
"500",5652,0,2,FALSE
"501",5652,0,3,FALSE
"502",5653,0,1,FALSE
"503",5653,0,2,FALSE
"504",5653,0,3,FALSE
"505",5654,0,1,TRUE
"506",5654,1,2,FALSE
"507",5654,0,3,FALSE
"508",5655,0,1,FALSE
"509",5655,0,2,FALSE
"510",5655,0,3,FALSE
"511",5656,0,1,FALSE
"512",5656,0,2,FALSE
"513",5656,0,3,FALSE
"514",5657,0,1,FALSE
"515",5657,0,2,FALSE
"516",5657,1,3,FALSE
"517",5658,0,1,FALSE
"518",5658,0,2,FALSE
"519",5658,0,3,FALSE
"520",5659,1,1,FALSE
"521",5659,1,2,FALSE
"522",5659,0,3,FALSE
"523",5660,0,1,FALSE
"524",5660,0,2,FALSE
"525",5660,0,3,FALSE
"526",5661,1,1,FALSE
"527",5661,0,2,FALSE
"528",5661,0,3,FALSE
"529",5662,1,1,TRUE
"530",5662,1,2,FALSE
"531",5662,1,3,FALSE
"532",5663,0,1,FALSE
"533",5663,0,2,FALSE
"534",5663,0,3,FALSE
"535",5664,0,1,FALSE
"536",5664,0,2,FALSE
"537",5664,0,3,FALSE
"538",5665,0,1,FALSE
"539",5665,0,2,FALSE
"540",5665,0,3,FALSE
"541",5666,0,1,FALSE
"542",5666,0,2,FALSE
"543",5666,0,3,FALSE
"544",5667,0,1,TRUE
"545",5667,0,2,FALSE
"546",5667,0,3,FALSE
"547",5668,0,1,FALSE
"548",5668,1,2,FALSE
"549",5668,0,3,FALSE
"550",5669,0,1,FALSE
"551",5669,0,2,FALSE
"552",5669,0,3,FALSE
"553",5670,1,1,FALSE
"554",5670,0,2,FALSE
"555",5670,0,3,FALSE
"556",5671,1,1,FALSE
"557",5671,0,2,FALSE
"558",5671,0,3,FALSE
"559",5672,0,1,FALSE
"560",5672,0,2,FALSE
"561",5672,0,3,FALSE
"562",5673,0,1,FALSE
"563",5673,0,2,FALSE
"564",5673,0,3,FALSE
"565",5674,1,1,FALSE
"566",5674,0,2,FALSE
"567",5674,0,3,FALSE
"568",5675,0,1,FALSE
"569",5675,0,2,FALSE
"570",5675,0,3,TRUE
"571",5676,1,1,FALSE
"572",5676,0,2,FALSE
"573",5676,0,3,FALSE
"574",5677,0,1,FALSE
"575",5677,0,2,FALSE
"576",5677,0,3,FALSE
"577",5678,0,1,FALSE
"578",5678,0,2,FALSE
"579",5678,0,3,FALSE
"580",5679,1,1,TRUE
"581",5679,1,2,FALSE
"582",5679,1,3,FALSE
"583",5680,0,1,FALSE
"584",5680,1,2,FALSE
"585",5680,0,3,FALSE
"586",5681,1,1,TRUE
"587",5681,0,2,TRUE
"588",5681,0,3,FALSE
"589",5682,0,1,FALSE
"590",5682,0,2,FALSE
"591",5682,0,3,FALSE
"592",5683,0,1,TRUE
"593",5683,0,2,FALSE
"594",5683,0,3,TRUE
"595",5684,1,1,TRUE
"596",5684,0,2,TRUE
"597",5684,0,3,FALSE
"598",5685,0,1,FALSE
"599",5685,1,2,FALSE
"600",5685,0,3,TRUE
"601",5686,1,1,FALSE
"602",5686,0,2,FALSE
"603",5686,0,3,FALSE
"604",5687,0,1,TRUE
"605",5687,0,2,TRUE
"606",5687,0,3,FALSE
"607",5688,0,1,FALSE
"608",5688,0,2,FALSE
"609",5688,0,3,FALSE
"610",5689,0,1,TRUE
"611",5689,0,2,FALSE
"612",5689,0,3,TRUE
"613",5690,0,1,FALSE
"614",5690,0,2,FALSE
"615",5690,0,3,FALSE
"616",5691,0,1,TRUE
"617",5691,0,2,TRUE
"618",5691,0,3,TRUE
"619",5692,0,1,FALSE
"620",5692,0,2,FALSE
"621",5692,0,3,FALSE
"622",5693,0,1,FALSE
"623",5693,0,2,FALSE
"624",5693,0,3,FALSE
"625",5694,1,1,TRUE
"626",5694,1,2,FALSE
"627",5694,0,3,TRUE
"628",5695,0,1,FALSE
"629",5695,0,2,FALSE
"630",5695,0,3,FALSE
"631",5696,0,1,FALSE
"632",5696,0,2,FALSE
"633",5696,0,3,FALSE
"634",5697,0,1,FALSE
"635",5697,0,2,FALSE
"636",5697,0,3,FALSE
"637",5698,1,1,FALSE
"638",5698,0,2,FALSE
"639",5698,0,3,FALSE
"640",5699,0,1,TRUE
"641",5699,1,2,FALSE
"642",5699,0,3,FALSE
"643",5700,0,1,FALSE
"644",5700,0,2,FALSE
"645",5700,0,3,FALSE
"646",5701,0,1,FALSE
"647",5701,0,2,FALSE
"648",5701,0,3,FALSE
"649",5702,0,1,FALSE
"650",5702,0,2,TRUE
"651",5702,0,3,FALSE
"652",5703,0,1,FALSE
"653",5703,0,2,FALSE
"654",5703,0,3,FALSE
"655",5704,0,1,TRUE
"656",5704,0,2,FALSE
"657",5704,0,3,TRUE
"658",5705,1,1,FALSE
"659",5705,0,2,FALSE
"660",5705,0,3,FALSE
"661",5706,0,1,FALSE
"662",5706,0,2,FALSE
"663",5706,0,3,FALSE
"664",5707,0,1,TRUE
"665",5707,0,2,FALSE
"666",5707,0,3,FALSE
"667",5708,0,1,FALSE
"668",5708,1,2,FALSE
"669",5708,1,3,FALSE
"670",5709,0,1,TRUE
"671",5709,0,2,FALSE
"672",5709,0,3,FALSE
"673",5710,0,1,TRUE
"674",5710,0,2,FALSE
"675",5710,1,3,FALSE
"676",5711,1,1,FALSE
"677",5711,0,2,FALSE
"678",5711,0,3,FALSE
"679",5712,0,1,FALSE
"680",5712,0,2,FALSE
"681",5712,0,3,FALSE
"682",5713,1,1,FALSE
"683",5713,0,2,FALSE
"684",5713,0,3,FALSE
"685",5714,0,1,FALSE
"686",5714,0,2,FALSE
"687",5714,0,3,FALSE
"688",5715,0,1,FALSE
"689",5715,1,2,FALSE
"690",5715,1,3,FALSE
"691",5716,0,1,TRUE
"692",5716,0,2,TRUE
"693",5716,0,3,FALSE
"694",5717,1,1,TRUE
"695",5717,1,2,FALSE
"696",5717,1,3,TRUE
"697",5718,0,1,FALSE
"698",5718,0,2,FALSE
"699",5718,0,3,FALSE
"700",5719,0,1,FALSE
"701",5719,0,2,FALSE
"702",5719,0,3,FALSE
"703",5720,1,1,FALSE
"704",5720,0,2,FALSE
"705",5720,0,3,FALSE
"706",5721,0,1,FALSE
"707",5721,0,2,FALSE
"708",5721,0,3,FALSE
"709",5722,1,1,FALSE
"710",5722,0,2,FALSE
"711",5722,0,3,FALSE
"712",5723,0,1,FALSE
"713",5723,0,2,FALSE
"714",5723,0,3,FALSE
"715",5724,0,1,FALSE
"716",5724,0,2,FALSE
"717",5724,0,3,FALSE
"718",5725,0,1,FALSE
"719",5725,0,2,FALSE
"720",5725,0,3,FALSE
"721",5726,0,1,FALSE
"722",5726,0,2,FALSE
"723",5726,0,3,FALSE
"724",5727,1,1,FALSE
"725",5727,0,2,FALSE
"726",5727,0,3,FALSE
"727",5728,0,1,FALSE
"728",5728,0,2,FALSE
"729",5728,0,3,FALSE
"730",5729,0,1,FALSE
"731",5729,0,2,FALSE
"732",5729,0,3,FALSE
"733",5730,1,1,FALSE
"734",5730,1,2,FALSE
"735",5730,0,3,FALSE
"736",5731,0,1,FALSE
"737",5731,0,2,FALSE
"738",5731,0,3,FALSE
"739",5732,0,1,FALSE
"740",5732,0,2,FALSE
"741",5732,0,3,FALSE
"742",5733,1,1,FALSE
"743",5733,1,2,TRUE
"744",5733,1,3,TRUE
"745",5734,0,1,TRUE
"746",5734,0,2,FALSE
"747",5734,0,3,FALSE
"748",5735,0,1,FALSE
"749",5735,0,2,TRUE
"750",5735,0,3,FALSE
"751",5736,0,1,TRUE
"752",5736,0,2,FALSE
"753",5736,0,3,FALSE
"754",5737,1,1,FALSE
"755",5737,0,2,FALSE
"756",5737,1,3,FALSE
"757",5738,0,1,FALSE
"758",5738,0,2,FALSE
"759",5738,0,3,FALSE
"760",5739,1,1,FALSE
"761",5739,1,2,FALSE
"762",5739,0,3,FALSE
"763",5740,1,1,FALSE
"764",5740,0,2,FALSE
"765",5740,1,3,TRUE
"766",5741,0,1,FALSE
"767",5741,0,2,FALSE
"768",5741,0,3,FALSE
"769",5742,0,1,FALSE
"770",5742,0,2,FALSE
"771",5742,0,3,FALSE
"772",5743,0,1,TRUE
"773",5743,0,2,FALSE
"774",5743,0,3,FALSE
"775",5744,0,1,TRUE
"776",5744,1,2,TRUE
"777",5744,0,3,TRUE
"778",5745,0,1,FALSE
"779",5745,0,2,FALSE
"780",5745,0,3,FALSE
"781",5746,0,1,FALSE
"782",5746,0,2,FALSE
"783",5746,0,3,FALSE
"784",5747,0,1,TRUE
"785",5747,1,2,FALSE
"786",5747,0,3,TRUE
"787",5748,0,1,FALSE
"788",5748,0,2,FALSE
"789",5748,0,3,FALSE
"790",5749,1,1,TRUE
"791",5749,0,2,FALSE
"792",5749,0,3,FALSE
"793",5750,0,1,FALSE
"794",5750,0,2,FALSE
"795",5750,0,3,FALSE
"796",5751,0,1,FALSE
"797",5751,1,2,FALSE
"798",5751,0,3,FALSE
"799",5752,1,1,FALSE
"800",5752,0,2,FALSE
"801",5752,1,3,FALSE
"802",5753,1,1,FALSE
"803",5753,0,2,FALSE
"804",5753,0,3,FALSE
"805",5754,0,1,FALSE
"806",5754,0,2,FALSE
"807",5754,0,3,FALSE
"808",5755,1,1,FALSE
"809",5755,0,2,FALSE
"810",5755,0,3,FALSE
"811",5756,0,1,FALSE
"812",5756,0,2,FALSE
"813",5756,0,3,FALSE
"814",5757,0,1,TRUE
"815",5757,0,2,FALSE
"816",5757,0,3,TRUE
"817",5758,0,1,FALSE
"818",5758,0,2,FALSE
"819",5758,0,3,FALSE
"820",5759,1,1,TRUE
"821",5759,0,2,TRUE
"822",5759,0,3,TRUE
"823",5760,0,1,FALSE
"824",5760,0,2,FALSE
"825",5760,0,3,FALSE
"826",5761,0,1,FALSE
"827",5761,0,2,FALSE
"828",5761,0,3,FALSE
"829",5762,0,1,FALSE
"830",5762,0,2,FALSE
"831",5762,0,3,FALSE
"832",5763,0,1,TRUE
"833",5763,0,2,FALSE
"834",5763,1,3,FALSE
"835",5764,1,1,FALSE
"836",5764,1,2,FALSE
"837",5764,0,3,FALSE
"838",5765,1,1,FALSE
"839",5765,1,2,FALSE
"840",5765,1,3,FALSE
"841",5766,0,1,FALSE
"842",5766,0,2,FALSE
"843",5766,0,3,FALSE
"844",5767,0,1,TRUE
"845",5767,0,2,FALSE
"846",5767,0,3,FALSE
"847",5768,0,1,TRUE
"848",5768,0,2,TRUE
"849",5768,0,3,FALSE
"850",5769,1,1,TRUE
"851",5769,0,2,FALSE
"852",5769,0,3,FALSE
"853",5770,0,1,FALSE
"854",5770,0,2,FALSE
"855",5770,1,3,FALSE
"856",5771,0,1,FALSE
"857",5771,0,2,FALSE
"858",5771,0,3,FALSE
"859",5772,0,1,FALSE
"860",5772,0,2,FALSE
"861",5772,0,3,TRUE
"862",5773,0,1,FALSE
"863",5773,1,2,FALSE
"864",5773,0,3,FALSE
"865",5774,0,1,FALSE
"866",5774,0,2,FALSE
"867",5774,0,3,FALSE
"868",5775,1,1,TRUE
"869",5775,0,2,FALSE
"870",5775,0,3,FALSE
"871",5776,0,1,FALSE
"872",5776,0,2,FALSE
"873",5776,0,3,FALSE
"874",5777,0,1,TRUE
"875",5777,1,2,FALSE
"876",5777,0,3,FALSE
"877",5778,1,1,FALSE
"878",5778,1,2,FALSE
"879",5778,0,3,TRUE
"880",5779,0,1,FALSE
"881",5779,0,2,FALSE
"882",5779,0,3,FALSE
"883",5780,0,1,FALSE
"884",5780,0,2,FALSE
"885",5780,0,3,FALSE
"886",5781,0,1,FALSE
"887",5781,0,2,FALSE
"888",5781,0,3,FALSE
"889",5782,0,1,TRUE
"890",5782,0,2,FALSE
"891",5782,1,3,TRUE
"892",5783,0,1,FALSE
"893",5783,0,2,FALSE
"894",5783,0,3,FALSE
"895",5784,1,1,FALSE
"896",5784,1,2,FALSE
"897",5784,1,3,FALSE
"898",5785,0,1,FALSE
"899",5785,0,2,FALSE
"900",5785,0,3,FALSE
"901",5786,1,1,FALSE
"902",5786,0,2,TRUE
"903",5786,0,3,TRUE
"904",5787,0,1,FALSE
"905",5787,0,2,FALSE
"906",5787,0,3,FALSE
"907",5788,1,1,FALSE
"908",5788,0,2,FALSE
"909",5788,0,3,FALSE
"910",5789,0,1,FALSE
"911",5789,0,2,FALSE
"912",5789,0,3,FALSE
"913",5790,1,1,FALSE
"914",5790,0,2,FALSE
"915",5790,0,3,FALSE
"916",5791,0,1,FALSE
"917",5791,0,2,FALSE
"918",5791,0,3,FALSE
"919",5792,0,1,FALSE
"920",5792,0,2,FALSE
"921",5792,0,3,FALSE
"922",5793,0,1,FALSE
"923",5793,0,2,FALSE
"924",5793,0,3,FALSE
"925",5794,0,1,FALSE
"926",5794,1,2,FALSE
"927",5794,0,3,FALSE
"928",5795,0,1,FALSE
"929",5795,0,2,FALSE
"930",5795,0,3,TRUE
