orderID,tot_visits,tot_visitOrder,time_lastVisit,avgTime_visit,var_visit,medianTime_visit,maxTime_visit,minTime_visit,avgTime_recd_order,avgTime_order,batchTimesReceived,batchCountReceived,couponSwitch
24,6,1,,3083.09777777778,1825099.80335803,3350.60277777778,5024.83611111111,1655.07222222222,214.932407407407,15.3333333333333,1,1,FALSE
25,1,1,,,,,,,18.5805555555556,17,1,1,FALSE
26,1,1,,,,,,,8.66666666666667,17,1,1,FALSE
27,3,1,,7039.15555555556,10930981.3408025,7039.15555555556,9376.99444444445,4701.31666666667,50.7481481481482,14.6666666666667,1,1,FALSE
28,1,1,,,,,,,2.11944444444444,17,1,1,FALSE
29,3,1,,8282.09861111111,12638925.5425347,8282.09861111111,10795.9527777778,5768.24444444444,441.531481481481,17,1,1,FALSE
30,1,1,,,,,,,6.90277777777778,17,1,1,FALSE
31,1,1,,,,,,,6.075,17,1,1,FALSE
32,1,1,,,,,,,11.1194444444444,17,1,1,FALSE
33,6,1,,3119.62444444444,2135444.54890201,3354.61666666667,5044.11944444445,1480.21388888889,117.92037037037,16,1,1,FALSE
34,2,1,,10114.0472222222,,10114.0472222222,10114.0472222222,10114.0472222222,19.8069444444444,19,1,1,FALSE
35,3,1,,7812.25277777778,15135329.5408025,7812.25277777778,10563.1916666667,5061.31388888889,329.058333333333,18.3333333333333,1,1,FALSE
36,2,1,,12899.4861111111,,12899.4861111111,12899.4861111111,12899.4861111111,6.53194444444444,14,1,1,FALSE
37,3,1,,6344.10555555556,6237845.58223765,6344.10555555556,8110.15277777778,4578.05833333333,324.12037037037,17,1,1,FALSE
38,1,1,,,,,,,8.61388888888889,18,1,1,FALSE
39,2,1,,14585.7166666667,,14585.7166666667,14585.7166666667,14585.7166666667,3.42916666666667,15,1,1,FALSE
40,1,1,,,,,,,2.675,18,1,1,FALSE
41,3,1,,6208.39444444444,2801909.97853395,6208.39444444444,7392.01388888889,5024.775,14.2740740740741,14.3333333333333,1,1,FALSE
42,3,1,,5282.23055555556,19.151172839506,5282.23055555556,5285.325,5279.13611111111,247.308333333333,18.3333333333333,1,1,FALSE
43,3,1,,7083.53611111111,68454230.3111728,7083.53611111111,12933.9305555556,1233.14166666667,344.397222222222,19.3333333333333,2,1,FALSE
44,1,1,,,,,,,9.79444444444444,18,1,1,FALSE
45,7,1,,2545.52037037037,2089020.61906996,1782.7125,4874.14166666667,1349.15277777778,209.378174603175,14,1,1,FALSE
46,3,1,,7569.53472222222,38148098.6238001,7569.53472222222,11936.9194444444,3202.15,9.97962962962963,16.6666666666667,1,1,FALSE
47,2,1,,8370.66111111111,,8370.66111111111,8370.66111111111,8370.66111111111,10.2527777777778,16.5,1,1,FALSE
48,1,1,,,,,,,4.59166666666667,18,1,1,FALSE
49,3,1,,6930.61805555556,3727913.72704089,6930.61805555556,8295.88611111111,5565.35,13.4277777777778,18,1,1,FALSE
50,7,1,,2631.45231481481,290694.812226595,2544.94861111111,3334.75277777778,1925.66111111111,534.271428571429,14,1,1,FALSE
51,2,1,,10706.6166666667,,10706.6166666667,10706.6166666667,10706.6166666667,332.620833333333,14,1,1,FALSE
52,2,1,,8100.96944444444,,8100.96944444444,8100.96944444444,8100.96944444444,5.37222222222222,16,1,1,FALSE
53,10,1,,1681.34814814815,153.289064429012,1686.80833333333,1692.81944444444,1663.20833333333,4.54666666666667,19.4,1,1,FALSE
54,13,1,,1336.08773148148,951377.018655244,1123.60972222222,3947.28333333333,284.158333333333,269.49594017094,14.8461538461538,1,1.5,FALSE
55,16,1,,1019.51648148148,1949669.55526727,21.7805555555556,5036.53333333333,0.841666666666667,145.014409722222,14.3125,1,1,FALSE
56,4,1,,4627.37777777778,3101168.90168981,5548.69722222222,5736.60555555556,2596.83055555556,15.475,15.75,1,1,FALSE
57,13,1,,1277.79907407407,1475844.80214553,1207.53888888889,3840.89444444444,12.4694444444444,358.372863247863,18.2307692307692,2,1,FALSE
58,1,1,,,,,,,6.01944444444444,19,1,1,FALSE
59,5,1,,3777.53263888889,5642752.82020769,3482.94027777778,6487.98888888889,1656.26111111111,8.00111111111111,19.8,1,1,FALSE
60,10,1,,1677.25308641975,664364.779825317,1670.68888888889,3363.28333333333,237.033333333333,176.464722222222,19.2,1,1,FALSE
61,2,1,,12521.5611111111,,12521.5611111111,12521.5611111111,12521.5611111111,389.622222222222,10,1,1,FALSE
62,2,1,,9536.7,,9536.7,9536.7,9536.7,6.31805555555556,16.5,1,1,FALSE
63,2,1,,10436.0194444444,,10436.0194444444,10436.0194444444,10436.0194444444,3.39583333333333,13.5,1,1,FALSE
64,6,1,,3061.57555555556,16332810.0919884,834.180555555556,9284.47222222222,0.833333333333333,251.362037037037,15.8333333333333,1,1,FALSE
65,3,1,,7875.65277777778,29069338.202608,7875.65277777778,11688.0888888889,4063.21666666667,471.862962962963,16.3333333333333,1,1,FALSE
66,3,1,,4902.35277777778,4738307.48450617,4902.35277777778,6441.55833333333,3363.14722222222,634.758333333333,17.3333333333333,1,1,FALSE
67,2,1,,8434.08333333333,,8434.08333333333,8434.08333333333,8434.08333333333,24.3847222222222,21.5,1,1,FALSE
68,2,1,,13892.9916666667,,13892.9916666667,13892.9916666667,13892.9916666667,237.408333333333,18.5,1,1,FALSE
69,1,1,,,,,,,4.225,20,1,1,FALSE
70,4,1,,4486.95462962963,1410347.18861368,4988.25277777778,5341.68888888889,3130.92222222222,9.47777777777778,19.5,1,1,FALSE
71,4,1,,5104.8962962963,2748813.71180041,5284.85,6665.53333333333,3364.30555555556,4.90138888888889,16.5,1,1,FALSE
72,2,1,,7197.73611111111,,7197.73611111111,7197.73611111111,7197.73611111111,6.9125,20,1,1,FALSE
73,3,1,,8133.00972222222,29455818.6183681,8133.00972222222,11970.7055555556,4295.31388888889,101.547222222222,17.6666666666667,1,1,FALSE
74,3,1,,7890.69027777778,77210021.1884298,7890.69027777778,14103.9833333333,1677.39722222222,237.332407407407,16.6666666666667,1,1,FALSE
75,8,1,,2324.69642857143,752393.10425338,2458.38333333333,3351.99166666667,933.669444444444,573.187152777778,17.5,2,1,TRUE
76,6,1,,2780.96333333333,2121287.89284491,1900.09444444444,5061.58333333333,1631.87777777778,99.6606481481481,19.1666666666667,1,1,FALSE
77,8,1,,1981.9496031746,918189.362457378,1663.03333333333,4007.01111111111,1030.21388888889,6.41666666666667,14.25,1,1,FALSE
78,3,1,,7060.01111111111,25602379.03125,7060.01111111111,10637.8861111111,3482.13611111111,325.782407407407,15.6666666666667,1,1,FALSE
79,1,1,,,,,,,10.7138888888889,21,1,1,FALSE
80,5,1,,3838.92847222222,8482956.23583012,2865.04722222222,7925.76111111111,1699.85833333333,493.610555555556,14.2,1,1,FALSE
81,1,1,,,,,,,54.5972222222222,21,1,1,FALSE
82,1,1,,,,,,,63.9138888888889,21,1,1,FALSE
83,1,1,,,,,,,4.89722222222222,21,1,1,FALSE
84,1,1,,,,,,,4.88333333333333,21,1,1,FALSE
85,1,1,,,,,,,61.5638888888889,21,1,1,FALSE
86,2,1,,14824.8805555556,,14824.8805555556,14824.8805555556,14824.8805555556,736.697222222222,18.5,1,1,FALSE
87,2,1,,9600.45277777778,,9600.45277777778,9600.45277777778,9600.45277777778,304.468055555556,21,1,1,FALSE
88,7,1,,2725.06574074074,4531818.36658539,3059.01111111111,4932.25,0.872222222222222,807.138095238095,11.4285714285714,1,1,FALSE
89,2,1,,10312.3083333333,,10312.3083333333,10312.3083333333,10312.3083333333,149.322222222222,21.5,1,1,FALSE
90,1,1,,,,,,,15.0583333333333,22,1,1,FALSE
91,3,1,,5926.59444444444,7941507.31125,5926.59444444444,7919.26944444444,3933.91944444444,475.09537037037,17,1,1,FALSE
92,2,1,,6625.9,,6625.9,6625.9,6625.9,3.75138888888889,17.5,1,1,FALSE
93,1,1,,,,,,,2.9,22,1,1,FALSE
94,2,1,,13862.2361111111,,13862.2361111111,13862.2361111111,13862.2361111111,4.60555555555556,19,1,1,FALSE
95,8,1,,2232.19801587302,1758825.5477899,1814.15833333333,4633.06944444444,775.397222222222,516.325694444444,17.125,2,1,FALSE
96,1,1,,,,,,,73.1361111111111,22,1,1,FALSE
97,1,1,,,,,,,10.8777777777778,22,1,1,FALSE
98,15,1,,1181.38234126984,1638911.19316905,710.638888888889,4810.50555555556,229.588888888889,693.142962962963,17.5333333333333,2,1,FALSE
99,4,1,,5111.29814814815,3813644.34560442,5463.99166666667,6863.77222222222,3006.13055555556,377.243055555556,15,1,1,FALSE
100,2,1,,5295.81944444444,,5295.81944444444,5295.81944444444,5295.81944444444,189.784722222222,11.5,1,1,FALSE
101,1,1,,,,,,,1.89166666666667,23,1,1,FALSE
102,1,1,,,,,,,55.9527777777778,23,1,1,FALSE
103,5,1,,4139.42083333333,15397542.7002546,2518.77222222222,9903.39444444444,1616.74444444444,292.231666666667,12.8,1,1,FALSE
104,3,1,,4641.71805555556,12732585.8625039,4641.71805555556,7164.86944444444,2118.56666666667,16.0064814814815,12,1,1,FALSE
105,1,1,,,,,,,148.047222222222,6,1,1,FALSE
106,1,1,,,,,,,143.436111111111,6,1,1,FALSE
107,3,1,,5032.69722222222,20442612.634321,5032.69722222222,8229.775,1835.61944444444,42.2648148148148,9,1,1,FALSE
108,10,1,,1692.10709876543,10972.1992710477,1680.90277777778,1904.57777777778,1497.28611111111,39.3436111111111,16.3,1,1,FALSE
109,2,1,,8440.08055555556,,8440.08055555556,8440.08055555556,8440.08055555556,102.677777777778,10,1,1,FALSE
110,1,1,,,,,,,28.0361111111111,8,1,1,FALSE
111,1,1,,,,,,,2.69444444444444,8,1,1,FALSE
112,1,1,,,,,,,7.71111111111111,8,1,1,FALSE
113,2,1,,16216.0055555556,,16216.0055555556,16216.0055555556,16216.0055555556,438.181944444444,15,1,1,FALSE
114,3,1,,5677.41388888889,2358876.46742284,5677.41388888889,6763.43333333333,4591.39444444445,656.649074074074,11.6666666666667,1,1,FALSE
115,7,1,,2519.86666666667,1977151.67771913,1682.10277777778,5041.00833333333,1675.45555555556,181.678968253968,8.14285714285714,1,1,FALSE
116,1,1,,,,,,,148.541666666667,9,1,1,FALSE
117,4,1,,4176.10277777778,8743235.52662809,4861.28611111111,6730.25555555556,936.766666666667,472.725694444444,12.25,1,1,FALSE
118,4,1,,4509.15185185185,1066480.18537294,5080.81666666667,5129.61944444444,3317.01944444444,165.40625,11.75,1,1,FALSE
119,1,1,,,,,,,0.477777777777778,9,1,1,FALSE
120,11,1,,1639.03611111111,612041.626718107,1666.75555555556,3081.49166666667,705.491666666667,808.884343434343,11.0909090909091,1,1.5,FALSE
121,5,1,,3328.16041666667,38418.9691171553,3289.52083333333,3596.97222222222,3136.62777777778,25.1961111111111,17.6,1,1,FALSE
122,2,1,,5321.63333333333,,5321.63333333333,5321.63333333333,5321.63333333333,1.29027777777778,11,1,1,FALSE
123,9,1,,1890.45416666667,359677.493520723,1697.76527777778,3281.18611111111,1383.73611111111,33.1635802469136,16.7777777777778,1,1,FALSE
124,3,1,,5902.70555555556,773104.675555555,5902.70555555556,6524.43888888889,5280.97222222222,48.2342592592593,10.6666666666667,1,1,FALSE
125,10,1,,1710.20802469136,488899.773885888,1666.725,3317.85555555556,794.938888888889,605.793055555555,13.9,1,1,FALSE
126,1,1,,,,,,,172.208333333333,9,1,1,FALSE
127,1,1,,,,,,,10.525,9,1,1,FALSE
128,5,1,,3796.57986111111,4420766.19315522,3379.57361111111,6719.82777777778,1707.34444444444,46.0038888888889,11,1,1,FALSE
129,3,1,,6641.81944444444,68249879.2595062,6641.81944444444,12483.475,800.163888888889,268.966666666667,14.6666666666667,1,1.5,FALSE
130,3,1,,7545.8875,11880984.4453125,7545.8875,9983.2,5108.575,99.9944444444445,10.3333333333333,1,1,FALSE
131,3,1,,7563.45555555556,35321218.6989043,7563.45555555556,11765.9083333333,3361.00277777778,189.259259259259,9.66666666666667,1,1,FALSE
132,2,1,,6714.72222222222,,6714.72222222222,6714.72222222222,6714.72222222222,129.590277777778,9,1,1,FALSE
133,2,1,,10285.4111111111,,10285.4111111111,10285.4111111111,10285.4111111111,201.420833333333,8,1,1,FALSE
134,3,1,,7226.94305555556,11211677.735189,7226.94305555556,9594.60833333333,4859.27777777778,472.868518518518,13.6666666666667,1,1,FALSE
135,1,1,,,,,,,2.575,10,1,1,FALSE
136,2,1,,12233.1805555556,,12233.1805555556,12233.1805555556,12233.1805555556,342.156944444444,9.5,1,1,FALSE
137,1,1,,,,,,,39.8694444444444,10,1,1,FALSE
138,1,1,,,,,,,4.50555555555556,10,1,1,FALSE
139,3,1,,6831.76527777778,24207674.4453742,6831.76527777778,10310.8222222222,3352.70833333333,3.80555555555556,9,1,1,FALSE
140,1,1,,,,,,,3.67777777777778,10,1,1,FALSE
141,6,1,,3167.59944444444,2700895.61950386,2954.96944444444,5332.16111111111,1214.84722222222,621.161574074074,11.6666666666667,1,1,FALSE
142,4,1,,4715.23148148148,193164.006129115,4850.20555555556,5071.41944444444,4224.06944444444,226.277777777778,13,1,1,FALSE
143,5,1,,2589.13541666667,4914623.03352559,2298.68611111111,5322.50277777778,436.666666666667,491.496111111111,11,1,1.5,FALSE
144,4,1,,3870.2287037037,1508107.8221785,3338.78888888889,5274.49444444444,2997.40277777778,5.95694444444444,15,1,1,FALSE
145,6,1,,3022.21722222222,3533465.79681096,2206.24444444444,5051.625,1151.65833333333,87.3305555555556,10.3333333333333,1,1,FALSE
146,1,1,,,,,,,3.85277777777778,10,1,1,FALSE
147,3,1,,7561.18194444444,68237969.2925347,7561.18194444444,13402.3277777778,1720.03611111111,140.299074074074,12.3333333333333,1,1,FALSE
148,1,1,,,,,,,197.45,11,1,1,FALSE
149,2,1,,11043.9027777778,,11043.9027777778,11043.9027777778,11043.9027777778,83.2069444444444,11,1,1,FALSE
150,8,1,,2335.71031746032,284591.289068195,2411.61388888889,3152.27777777778,1703.225,143.323958333333,12,1,1,FALSE
151,11,1,,1492.32388888889,58469.4990229767,1451.84444444444,1920.65833333333,1196.23055555556,4.75151515151515,12.8181818181818,1,1,FALSE
152,1,1,,,,,,,202.444444444444,11,1,1,FALSE
153,1,1,,,,,,,191.766666666667,11,1,1,FALSE
154,1,1,,,,,,,204.711111111111,11,1,1,FALSE
155,6,1,,3035.67444444444,183043.940969907,2876.63055555556,3568.93888888889,2590.20277777778,211.191666666667,15.5,1,1,FALSE
156,2,1,,8396.93888888889,,8396.93888888889,8396.93888888889,8396.93888888889,6.47083333333333,11,1,1,FALSE
157,1,1,,,,,,,205.902777777778,11,1,1,FALSE
158,4,1,,3774.11203703704,42683784.3662834,2.22222222222222,11318.0972222222,2.01666666666667,1134.54583333333,14.25,1,1,FALSE
159,3,1,,6112.72638888889,827816.315929784,6112.72638888889,6756.08333333333,5469.36944444444,163.167592592593,9.33333333333333,1,1,FALSE
160,2,1,,5138.25555555556,,5138.25555555556,5138.25555555556,5138.25555555556,152.715277777778,16.5,1,1,FALSE
161,4,1,,3855.3537037037,12747408.6095396,2654.51388888889,7871.31111111111,1040.23611111111,5.55347222222222,17.5,2,1,FALSE
162,2,1,,2886.11944444444,,2886.11944444444,2886.11944444444,2886.11944444444,792.804166666667,12.5,1,1,FALSE
163,2,1,,6706.83055555556,,6706.83055555556,6706.83055555556,6706.83055555556,4.15,11.5,1,1,FALSE
164,1,1,,,,,,,13.5333333333333,12,1,1,FALSE
165,1,1,,,,,,,1.99444444444444,12,1,1,FALSE
166,2,1,,977.413888888889,,977.413888888889,977.413888888889,977.413888888889,490.840277777778,13,1,1.5,FALSE
167,1,1,,,,,,,54.1972222222222,13,1,1,FALSE
168,3,1,,6396.33611111111,61826767.5563117,6396.33611111111,11956.3166666667,836.355555555556,282.361111111111,13.6666666666667,1,1,FALSE
169,1,1,,,,,,,3.19722222222222,13,1,1,FALSE
170,1,1,,,,,,,17.7972222222222,13,1,1,FALSE
171,1,1,,,,,,,7.68055555555556,13,1,1,FALSE
172,4,1,,4978.80185185185,14057457.4599717,3881.62222222222,9154.31944444445,1900.46388888889,2.44027777777778,16,1,1,FALSE
173,2,1,,11964.0944444444,,11964.0944444444,11964.0944444444,11964.0944444444,6.4375,11.5,1,1,FALSE
174,9,1,,1680.38680555556,20583.429578373,1686.68333333333,1881.11666666667,1378.14166666667,66.837962962963,14.4444444444444,1,1,FALSE
175,10,1,,1704.2549382716,54064.7376693244,1690.27222222222,2067.36388888889,1291.93888888889,143.976111111111,13,1,1,FALSE
176,5,1,,3770.30833333333,973779.725684156,3361.19722222222,5240.50833333333,3118.33055555556,6.145,10.6,1,1,FALSE
177,5,1,,1621.15,17186.7858230452,1678.22222222222,1702.00555555556,1426.15,104.672222222222,14.8,1,1,FALSE
178,2,1,,11808.9222222222,,11808.9222222222,11808.9222222222,11808.9222222222,136.118055555556,16.5,1,1,FALSE
179,3,1,,4295.58333333333,25.5612500000104,4295.58333333333,4299.15833333333,4292.00833333333,144.571296296296,12,1,1,FALSE
180,3,1,,4677.61666666667,18641855.4563117,4677.61666666667,7730.63611111111,1624.59722222222,391.489814814815,12.3333333333333,1,1,FALSE
181,1,1,,,,,,,200.519444444444,14,1,1,FALSE
182,5,1,,3775.31319444444,5688655.05193609,3465.08055555556,6516.91111111111,1654.18055555556,105.534444444444,15.2,1,1,FALSE
183,2,1,,5105.15277777778,,5105.15277777778,5105.15277777778,5105.15277777778,92.5513888888889,18,1,1,FALSE
184,5,1,,3361.26111111111,5246509.95035494,2508.25972222222,6744.65833333333,1683.86666666667,402.705,13.8,1,1,FALSE
185,2,1,,7192.25,,7192.25,7192.25,7192.25,461.445833333333,14.5,1,1,FALSE
186,12,1,,1480.59116161616,298760.105274411,1432.68888888889,2874.73888888889,687.916666666667,77.7324074074074,11.75,1,1,FALSE
187,4,1,,5362.59722222222,19966790.3097299,4875.02777777778,10054.8083333333,1157.95555555556,685.088888888889,13.25,1,1,FALSE
188,2,1,,5512.92222222222,,5512.92222222222,5512.92222222222,5512.92222222222,484.206944444444,15,1,1,FALSE
189,5,1,,3766.61805555556,927930.966833848,3658.92222222222,4858.91388888889,2889.71388888889,527.500555555555,14.2,1,1,FALSE
190,1,1,,,,,,,248.647222222222,16,1,1,FALSE
191,1,1,,,,,,,0.602777777777778,16,1,1,FALSE
192,2,1,,1236.71388888889,,1236.71388888889,1236.71388888889,1236.71388888889,621.290277777778,18,1,1.5,FALSE
193,1,1,,,,,,,6.37222222222222,16,1,1,FALSE
194,2,1,,6948.88055555556,,6948.88055555556,6948.88055555556,6948.88055555556,368.422222222222,15.5,1,1,FALSE
195,4,1,,4537.47592592593,213515.197572016,4522.02777777778,5007.08333333333,4083.31666666667,433.949305555556,11.75,1,1,FALSE
196,9,1,,2037.89826388889,1791521.07443328,1638.97638888889,4777.80555555556,660.538888888889,24.1487654320988,13,2,1,FALSE
197,2,1,,13460.2361111111,,13460.2361111111,13460.2361111111,13460.2361111111,165.395833333333,17,1,1,FALSE
198,1,1,,,,,,,2.44444444444444,17,1,1,FALSE
199,3,1,,6624.54305555556,6505234.51944831,6624.54305555556,8428.04444444445,4821.04166666667,184.341666666667,19,1,1,FALSE
200,3,1,,6340.55694444444,750928.529170524,6340.55694444444,6953.30833333333,5727.80555555556,98.4962962962963,15.3333333333333,1,1,FALSE
201,15,2,251.494444444444,1080.21547619048,338994.311769604,1165.65833333333,1717.56944444444,233.686111111111,190.704814814815,14.6,2,2.5,FALSE
202,2,1,,8618.52222222222,,8618.52222222222,8618.52222222222,8618.52222222222,3.44722222222222,16,1,1,FALSE
203,3,1,,6237.58333333333,16530611.1172839,6237.58333333333,9112.52777777778,3362.63888888889,721.711111111111,16.3333333333333,1,1,FALSE
204,3,1,,5835.50277777778,276453.95580247,5835.50277777778,6207.29166666667,5463.71388888889,448.683333333333,13,1,1,FALSE
205,1,1,,,,,,,4.77222222222222,17,1,1,FALSE
206,5,1,,3423.76458333333,4830523.26746592,3025.47083333333,6225.09444444444,1419.02222222222,703.544444444444,17.6,1,1,FALSE
207,2,1,,11797.6333333333,,11797.6333333333,11797.6333333333,11797.6333333333,108.655555555556,19,1,1,FALSE
208,3,1,,6382.54305555555,8745502.9753125,6382.54305555555,8473.65555555556,4291.43055555555,10.3824074074074,18,1,1,FALSE
209,5,1,,4018.48472222222,13254649.8915046,2519.30416666667,9435.93611111111,1599.39444444444,314.873333333333,14.4,1,1,FALSE
210,3,1,,5616.44444444444,24178439.8706173,5616.44444444444,9093.4,2139.48888888889,336.842592592593,15.6666666666667,1,1,FALSE
211,6,1,,2688.73777777778,5080371.74314275,1685.68888888889,6720.71388888889,1666.74166666667,111.810648148148,18.1666666666667,1,1,FALSE
212,5,1,,2939.33819444444,366362.618479295,2999.9375,3606.02777777778,2151.45,488.769444444444,18.4,1,1,FALSE
213,14,1,,1176.33162393162,180386.057338655,1155.25555555556,2037.22777777778,499.866666666667,579.020833333333,12.2142857142857,1,1,FALSE
214,12,1,,1127.31338383838,543353.381757435,950.163888888889,2609.04722222222,244.480555555556,355.807175925926,13.3333333333333,1,1.5,FALSE
215,1,1,,,,,,,94.3777777777778,18,1,1,FALSE
216,6,1,,3252.72555555556,6113024.02075,3120.84722222222,7256.325,679.841666666667,1050.20416666667,15.1666666666667,1,1.5,FALSE
217,2,1,,3329.95833333333,,3329.95833333333,3329.95833333333,3329.95833333333,43.3958333333333,17.5,1,1,FALSE
218,1,1,,,,,,,2.91944444444444,19,1,1,FALSE
219,1,1,,,,,,,279.919444444444,19,1,1,FALSE
220,1,1,,,,,,,282.758333333333,19,1,1,FALSE
221,4,1,,5337.71203703704,2078405.51489455,5001.53055555556,6917.76666666667,4093.83888888889,714.439583333333,15.5,1,1,FALSE
222,3,1,,5987.66527777778,9155598.02086806,5987.66527777778,8127.24444444444,3848.08611111111,35.8555555555556,17.3333333333333,1,1,FALSE
223,1,1,,,,,,,134.7,19,1,1,FALSE
224,1,1,,,,,,,1.39444444444444,19,1,1,FALSE
225,6,1,,3018.67888888889,594077.775322531,3357.075,3378.91388888889,1639.99166666667,230.726388888889,18,1,1,FALSE
226,7,1,,2480.02777777778,2259588.41647531,1679.69861111111,5046.43611111111,1437.51111111111,7.41626984126984,18.4285714285714,1,1,FALSE
227,6,1,,2862.67888888889,813531.485175926,2708.82222222222,4035.03611111111,1642.56388888889,548.860648148148,17.3333333333333,1,1,FALSE
228,1,1,,,,,,,59.2194444444444,20,1,1,FALSE
229,2,1,,5925.54444444444,,5925.54444444444,5925.54444444444,5925.54444444444,6.05277777777778,16,1,1,FALSE
230,4,1,,3758.51851851852,1558789.90943158,3343.33333333333,5161.73055555556,2770.49166666667,797.7625,17,1,1,FALSE
231,1,1,,,,,,,1.21944444444444,20,1,1,FALSE
232,1,1,,,,,,,6.89166666666667,20,1,1,FALSE
233,3,1,,6319.9375,24628052.9974113,6319.9375,9829.07222222222,2810.80277777778,140.001851851852,17,1,1,FALSE
234,4,1,,3361.20648148148,823800.872386831,3102.91388888889,4369.99166666667,2610.71388888889,184.208333333333,20,1,1,FALSE
235,5,1,,3646.89583333333,4868461.49631944,2863.34861111111,6884.94444444444,1975.94166666667,2.72833333333333,14.4,1,1,FALSE
236,1,1,,,,,,,295.263888888889,20,1,1,FALSE
237,2,1,,12118.2944444444,,12118.2944444444,12118.2944444444,12118.2944444444,107.225,14,1,1,FALSE
238,7,1,,2478.72083333333,1832703.42681713,1840.20138888889,4699.64166666667,1442,2.83650793650794,16.1428571428571,1,1,FALSE
239,2,1,,1672.24722222222,,1672.24722222222,1672.24722222222,1672.24722222222,139.8375,20.5,1,1,FALSE
240,1,1,,,,,,,294.327777777778,21,1,1,FALSE
241,7,1,,2560.59259259259,196352.537696502,2520.89722222222,3052.60277777778,2151.86666666667,4.36190476190476,20.2857142857143,1,1,FALSE
242,1,1,,,,,,,2.84722222222222,21,1,1,FALSE
243,1,1,,,,,,,7.43055555555556,21,1,1,FALSE
244,1,1,,,,,,,293.011111111111,21,1,1,FALSE
245,6,1,,2735.10944444444,2148707.52906481,1890.34444444444,5040.2,1677.14166666667,85.4333333333333,20.3333333333333,1,1,FALSE
246,2,1,,1681.09166666667,,1681.09166666667,1681.09166666667,1681.09166666667,260.454166666667,21,1,1,FALSE
247,10,1,,1493.43580246914,290697.077778635,1428.96666666667,2401.97222222222,740.608333333333,196.966666666667,13.6,1,1,FALSE
248,2,1,,3857.33333333333,,3857.33333333333,3857.33333333333,3857.33333333333,543.859722222222,22,1,1,FALSE
249,5,1,,3899.96805555556,1110087.15543981,4192.40555555556,4814.84722222222,2400.21388888889,81.2361111111111,19,1,1,FALSE
250,4,1,,4225.12314814815,131353.368675412,4290.34444444444,4550.51111111111,3834.51388888889,3.33333333333333,18.75,1,1,FALSE
251,5,1,,3844.28333333333,18662177.6291204,1698.87222222222,10324.1444444444,1655.24444444444,4.84611111111111,21.6,1,1,FALSE
